,Dim1,Dim2,tokens,article,competitor
16780,-11.4336729,27.76287079,tenderness,45,1
27150,-11.37104416,27.70413589,tenderness,71,3
664,-19.09416389,-36.31573868,tends,1,0
2376,-8.950055122,-53.96231079,tends,4,0
5968,-15.92768097,-38.66635895,tends,12,0
16302,-18.54042625,-37.77830505,tends,45,1
29049,-36.14028931,-6.510845184,tends,76,3
32893,-12.24944687,-24.9601841,tends,87,4
35181,-15.71124744,-37.55952835,tends,98,4
22550,6.059485912,31.60045433,tens,60,3
26702,6.059485912,31.60045242,tens,70,3
10853,-37.07542038,49.370327,terence,27,1
11528,-37.06231689,49.38897324,terence,28,1
11650,-37.15714264,49.14736176,terence,29,1
12116,-37.1645813,49.09493256,terence,30,1
12996,-37.09304428,49.37585449,terence,33,1
13174,-37.20202637,49.466362,terence,34,1
13435,-37.00543976,49.25967407,terence,35,1
13737,-37.30373383,48.93321228,terence,36,1
14130,-37.21026993,49.05478287,terence,38,1
14247,-37.15834808,49.12583923,terence,39,1
14919,-37.10842133,49.37477112,terence,40,1
16182,-37.11679459,49.48378372,terence,45,1
15504,-7.614141464,-7.489610195,terminal,42,1
19513,-23.18947983,-26.68694687,terminate,53,2
19516,14.50626183,-7.938121319,terminating,53,2
29472,-16.83544922,-31.09493256,terribly,77,3
9321,-18.7395401,7.378006935,tesla,21,0
10056,-18.77510452,7.372676373,tesla,24,0
10486,-25.13750076,-6.557229996,tesla,25,1
1798,0.563188791,-26.84383392,tested,3,0
4177,-16.61070442,-44.73143005,tested,8,0
4758,1.491893411,-26.63461494,tested,9,0
5167,1.393131018,-26.75125885,tested,10,0
7805,-14.87922859,-26.56755447,tested,16,0
14747,59.96660233,-13.70277309,tested,39,1
2113,-14.11540699,41.61522675,testosterone,4,0
3134,-13.92095375,41.30587387,testosterone,6,0
8757,-13.98959351,41.40694809,testosterone,19,0
15173,-36.6386261,1.535464764,textbooks,41,1
1711,3.552104235,15.96681976,texture,3,0
3729,26.25863647,-32.88576889,texture,7,0
4547,2.392591,16.96852493,texture,9,0
6100,3.561824322,15.94602585,texture,12,0
7988,-11.31330872,15.10133839,texture,16,0
9412,2.835241318,14.76004791,texture,22,0
15769,-46.83744431,16.26538277,texture,43,1
16633,2.955945492,16.81550598,texture,45,1
17069,2.901779652,16.94500732,texture,46,1
17470,2.623252392,16.95326233,texture,47,1
18882,3.469078302,16.05218506,texture,51,2
23012,2.68190217,16.88067818,texture,61,3
23820,2.681907892,16.88068008,texture,63,3
30667,2.797737837,16.86232185,texture,80,3
32064,2.807043076,16.95211411,texture,82,3
32561,-46.66185379,15.79599476,texture,84,4
32926,2.913006067,17.02637291,texture,87,4
33211,-11.18446445,15.37079525,texture,88,4
35012,3.354652405,15.99384499,texture,97,4
35683,-46.91847992,16.03211975,texture,100,4
5753,-0.847186625,-3.025244236,thai,11,0
2180,-34.72774887,-33.60643005,thankfully,4,0
7407,-32.59844589,-31.15819168,thankfully,15,0
8773,-34.34903336,-27.02016068,thankfully,19,0
9286,-36.37656403,-43.49348068,thankfully,21,0
28889,-34.77126312,-33.35273743,thankfully,76,3
33398,-34.78419495,-33.52597427,thankfully,90,4
35192,-32.62382507,-31.32904053,thankfully,98,4
15106,29.84324646,-6.446977615,themed,40,1
24206,9.872947693,1.941877246,themed,64,3
26164,9.871762276,1.942270875,themed,69,3
1617,2.646962643,-42.2076416,theoretically,3,0
14545,-46.68878555,1.124205589,theories,39,1
18603,-25.91729736,34.69329453,therapeutic,50,2
31718,14.26165199,26.81421661,therapeutic,82,3
12744,-21.71697426,-25.05643463,therapist,32,1
7744,-34.94961166,-31.70289612,thereafter,16,0
27037,-63.89247131,4.432782173,thereafter,71,3
32555,-34.9514389,-32.19170761,thereafter,84,4
33637,-35.03979111,-31.70173264,thereafter,91,4
4562,-13.10298729,23.20759201,thermal,9,0
6647,-13.061203,23.20557594,thermal,13,0
12027,-11.82399845,22.81426239,thermal,30,1
12394,-12.95213318,23.00810432,thermal,32,1
15820,-18.48880005,25.11350441,thermal,43,1
19797,-13.312747,23.19404221,thermal,54,2
30632,-12.81204224,23.08756256,thermal,80,3
31756,-13.00060272,23.06978989,thermal,82,3
1710,16.60480499,7.821119308,thicker,3,0
2182,15.71189785,8.418462753,thicker,4,0
5833,-22.1952095,-19.05080795,thicker,11,0
8844,15.65862179,8.415729523,thicker,19,0
8969,-4.043848038,-15.27328777,thicker,20,0
35156,-9.687542915,-17.74328232,thicker,98,4
959,1.25592494,15.98128796,thickness,1,0
2814,-15.72726917,-5.748882771,thickness,5,0
12088,-0.978858709,17.68468094,thickness,30,1
12717,-0.931367934,17.68912315,thickness,32,1
22190,-15.7152853,-5.698243618,thickness,59,3
32722,3.939930439,16.14032555,thickness,85,4
11571,10.43092728,10.77743149,thigh,28,1
12636,7.800058842,19.04639816,thigh,32,1
3375,-63.76006317,0.864491343,thighs,7,0
10542,9.521883011,13.96404934,thighs,25,1
11364,-50.01295471,16.08540535,thighs,28,1
12048,-50.03131866,15.91701126,thighs,30,1
12606,8.489060402,14.0851965,thighs,32,1
14178,-50.03326035,16.06767654,thighs,38,1
14809,9.637740135,14.46159172,thighs,39,1
20233,9.879217148,14.5501709,thighs,55,2
31814,9.536399841,13.52016544,thighs,82,3
4293,-11.63813877,-12.80075741,things,9,0
5890,-3.180199146,0.762903214,things,12,0
6354,25.32682228,-28.74279404,things,13,0
9618,20.57813644,-20.47256088,things,22,0
9982,-12.51424599,1.905623198,things,24,0
10479,20.23501205,-20.38493156,things,25,1
10603,20.61322784,-20.47422409,things,26,1
11553,-30.57540703,-2.622025013,things,28,1
12438,-44.97436523,-8.099244118,things,32,1
14272,20.7146244,-20.39305496,things,39,1
16349,-40.25183487,-34.36233139,things,45,1
21425,-40.24888992,-34.33921814,things,58,3
22513,-40.45418167,-34.47270203,things,60,3
24379,-40.42847443,-34.45542526,things,65,3
25271,-40.26206207,-34.24765015,things,66,3
25296,-40.18234253,-34.13010025,things,67,3
26313,-40.2921257,-34.3812294,things,69,3
26665,-40.4540863,-34.47262955,things,70,3
26997,20.2610321,-20.37212563,things,71,3
28585,20.66551208,-20.5398941,things,75,3
28827,20.59568596,-20.4745903,things,76,3
29995,20.67305183,-20.39936447,things,78,3
32362,-26.84347725,-19.65106583,things,84,4
32586,-40.30546188,-34.4384079,things,85,4
35899,20.63958359,-20.48346138,things,101,4
5964,-19.2900219,-32.14412689,thinner,12,0
7017,15.01706314,9.539657593,thinner,14,0
8940,30.72807693,3.277100801,thinner,20,0
16260,-19.35713768,-31.891222,thinner,45,1
23898,-56.7393837,5.323044777,thinner,63,3
27522,-18.06653786,52.08773041,thinner,72,3
8551,39.02258682,-15.01342773,thorough,18,0
13076,-13.2097187,-39.62319946,thorough,34,1
21912,-55.73563004,4.680553436,thorough,59,3
22941,14.56153393,-8.76179409,thorough,61,3
27138,-4.584834576,-45.51828766,thorough,71,3
5565,-2.066184998,5.122073174,thoroughly,11,0
10766,30.49506187,-39.03074265,thoroughly,26,1
22220,38.4713707,-43.05642319,thoroughly,59,3
32434,38.4727478,-43.06668854,thoroughly,84,4
33893,37.99927521,-42.70624161,thoroughly,92,4
10620,-11.29847431,-11.80853939,thoughts,26,1
32853,-23.93697357,-14.65889168,thoughts,86,4
7129,-17.43403053,-28.3402195,thousands,14,0
33314,-9.096364975,-14.75266457,thousands,89,4
4709,-5.993010044,10.91859341,thread,9,0
7909,-31.26336479,-9.924894333,thread,16,0
9795,-5.815229893,10.94705868,thread,23,0
11165,-7.171127319,49.33435059,thread,27,1
16200,-7.169587135,49.34749222,thread,45,1
21308,2.855129242,41.43804169,thread,58,3
22074,3.001955509,41.3498764,thread,59,3
23300,3.070618868,41.45261765,thread,62,3
36413,-5.804172039,10.9681139,thread,102,4
36758,-5.804172039,10.9681139,thread,103,4
7956,-27.55681801,19.33869743,threads,16,0
11170,-28.07891846,18.80606079,threads,27,1
16559,-34.27090836,-8.895160675,threads,45,1
36424,-27.8940506,18.93312645,threads,102,4
36769,-27.89394379,18.9331646,threads,103,4
18866,11.54703522,-27.14459419,threatening,51,2
2847,-13.32811546,-27.80679321,threatens,5,0
18851,-13.72747612,53.17202377,threshold,51,2
27939,-1.18791306,7.016138077,throbbing,73,3
27216,-11.38837242,-16.91034889,thrown,71,3
1790,-32.14948654,-10.52767563,thumb,3,0
5714,-24.7235527,-27.49075127,thumb,11,0
15442,-24.7968235,-27.65186691,thumb,42,1
21835,-32.07955933,-10.57046318,thumb,59,3
6268,-3.44930315,35.19641113,thyroid,12,0
9002,-3.402556419,35.26913834,thyroid,20,0
20976,-3.407185078,35.36978149,thyroid,57,2
31256,-3.421419621,35.26686096,thyroid,81,3
24432,-17.68986893,55.50126648,tick,65,3
4188,-7.228798389,-8.710933685,tighten,8,0
6297,15.68801022,-32.63965225,tighten,12,0
7044,-7.251133919,-8.723831177,tighten,14,0
9780,15.64223003,-32.18005371,tighten,23,0
9951,-8.200170517,-28.06411743,tighten,24,0
12786,-16.29247284,58.0291214,tighten,32,1
15726,-7.17127037,-8.664179802,tighten,43,1
16434,-16.45430374,58.6771431,tighten,45,1
29964,-16.43039322,58.6846962,tighten,78,3
30617,-1.109981656,-13.73459721,tighten,80,3
11159,41.42909622,-23.87689018,tightened,27,1
16734,-25.63142204,-25.55705643,tightened,45,1
1135,-3.726884842,12.9788456,tightening,1,0
3422,3.890102625,-14.77214909,tightening,7,0
4215,-3.598443031,12.17873192,tightening,8,0
4779,-3.937864542,12.52148628,tightening,9,0
7075,4.161695957,-14.77523804,tightening,14,0
7833,-3.034845114,12.3611908,tightening,16,0
9962,-3.50820446,12.68577957,tightening,24,0
11017,-2.730003119,12.56171227,tightening,27,1
12780,-2.711688757,12.45919704,tightening,32,1
13510,-0.198001862,-10.2163496,tightening,35,1
15711,-3.088191748,13.04738998,tightening,43,1
16829,-47.6742363,13.62335205,tightening,46,1
19359,-3.094588995,13.07326508,tightening,52,2
30461,-3.033216953,13.12872887,tightening,79,3
30601,-3.096144199,13.04796314,tightening,80,3
31799,-3.041682005,12.99453926,tightening,82,3
33212,-2.992194891,12.50535202,tightening,88,4
37091,1.663301826,8.877030373,tightening,104,4
37392,1.663301945,8.877030373,tightening,105,4
5812,-4.185369968,-15.64100838,tightly,11,0
498,3.610918522,-45.07447052,till,1,0
4725,23.56800461,-29.13377953,till,9,0
6750,3.397194386,-45.08442307,till,14,0
26346,-27.733778,-9.524177551,timeless,69,3
19371,-19.65981865,54.27662277,timer,53,2
1620,-18.72880173,-27.28261185,times,3,0
1943,32.58783722,-38.74058151,times,4,0
3661,30.64682198,-20.47824478,times,7,0
5220,-24.02002525,-14.23531818,times,10,0
9328,-47.59576035,-8.459972382,times,21,0
10216,-33.82339478,-7.368546963,times,24,0
11755,-47.23881149,-3.186290026,times,29,1
12894,-50.07782364,-4.445178509,times,32,1
13727,32.65007019,-38.36223602,times,36,1
14516,-2.098722935,3.587076664,times,39,1
18924,-1.870630622,-45.99975967,times,51,2
19511,-47.7405777,-9.116670609,times,53,2
25536,24.80005646,-12.85890388,times,67,3
25971,24.95256424,-12.78672028,times,68,3
27693,-36.82777405,-3.35310626,times,72,3
31606,-33.78219604,-7.353652477,times,81,3
34239,-47.66473007,-9.197018623,times,94,4
34441,-47.66473007,-9.197018623,times,95,4
34643,-47.66473007,-9.197018623,times,96,4
34849,29.08882904,-30.72589302,times,97,4
35921,-33.78308487,-7.36867094,times,101,4
36248,-33.80701065,-7.36416769,times,102,4
36593,-33.80678558,-7.364066124,times,103,4
36959,-33.81933212,-7.348324299,times,104,4
37260,-33.81933212,-7.348324299,times,105,4
19112,-13.64274502,-16.50735092,timing,52,2
1745,-3.667230129,52.13632965,ting,3,0
5697,-12.46996498,28.37761879,tingling,11,0
12888,-21.35503006,16.77700043,tingling,32,1
20304,-21.1497612,17.16973305,tingling,55,2
31530,-6.887685299,-27.37036705,tipped,81,3
3,-17.88202477,-31.88481712,tips,0,0
1185,-32.83459854,-0.891568542,tips,2,0
5549,-2.00187254,5.344851017,tips,11,0
9658,-35.95798492,2.04814291,tips,23,0
14906,-26.40265274,15.51543808,tips,40,1
15356,-19.1317482,-37.58248138,tips,42,1
17546,-38.13314056,-8.780672073,tips,48,1
19364,-30.81722832,-2.251755953,tips,52,2
20446,-30.68917656,-2.479992628,tips,56,2
21544,-44.7439537,-16.66947746,tips,58,3
31879,-30.89052963,-2.150300503,tips,82,3
32762,-38.08945084,0.661001086,tips,86,4
3817,5.157172203,19.77362442,tissues,7,0
3980,5.205494404,19.46897125,tissues,8,0
4560,1.673783779,29.77166557,tissues,9,0
7060,2.002413988,29.59820366,tissues,14,0
10168,5.08921957,19.73246765,tissues,24,0
12872,1.947208881,29.58979225,tissues,32,1
16326,16.36006737,12.03281784,tissues,45,1
19629,-61.36519623,5.267618656,tissues,53,2
20142,5.206181526,19.69654274,tissues,55,2
22016,1.906497121,29.62627411,tissues,59,3
27645,16.0152359,23.96689606,tissues,72,3
30476,5.141038895,19.6056385,tissues,79,3
31761,1.858159542,29.63724518,tissues,82,3
32270,17.71798134,21.70671082,tissues,83,4
32980,-8.902302742,23.44239616,tissues,87,4
33117,1.955240369,29.59030151,tissues,88,4
35530,1.551080942,29.96831894,tissues,99,4
176,-10.78230286,35.30640411,titanium,0,0
1698,-10.81244373,35.30102921,titanium,3,0
26015,-21.54093552,20.26414108,titanium,68,3
29107,-21.53503418,20.26939011,titanium,76,3
6789,-40.95309067,44.54308701,toby,14,0
1911,-4.043390274,-32.43816376,told,4,0
16649,-15.94139862,-23.03783607,told,45,1
17002,-12.71908855,26.5546627,tolerance,46,1
27823,-12.76039505,27.06433678,tolerance,73,3
29623,-12.72298717,26.51087761,tolerance,77,3
2674,10.42121029,-39.70191193,tolerate,5,0
7379,13.36059856,-43.3357811,tolerate,15,0
27845,-15.25547886,-11.4216404,tolerate,73,3
19646,-14.78500462,-28.81153488,tolerated,53,2
19919,-7.60194397,-22.08094025,tolerated,54,2
20330,-22.79474068,-14.89270496,tolerated,55,2
32184,-7.638491631,-1.193655849,toll,83,4
29899,-9.150233269,44.03448868,tomatoes,78,3
9341,36.20906067,-13.00012112,toned,21,0
11540,-5.980921268,9.745447159,toned,28,1
16336,27.35503006,4.237213612,toned,45,1
22987,24.88910484,3.628019094,toned,61,3
23795,24.88910484,3.628019094,toned,63,3
3639,-26.56328773,15.49699402,tones,7,0
8022,1.262281299,31.68513489,tones,16,0
21604,-46.76824188,14.67061234,tones,58,3
27232,-31.86809921,22.06806564,tones,71,3
28162,-46.77666855,14.83813858,tones,74,3
29430,6.071084023,10.57888794,tones,77,3
13915,-35.32603836,47.22525406,tong,37,1
14866,-35.27630997,47.28713608,tong,40,1
15144,-35.32846832,47.24791336,tong,41,1
15363,-35.23854446,47.27501678,tong,42,1
15852,-35.38033295,47.18782425,tong,44,1
7199,-0.833441854,40.38812637,toni,14,0
9323,-0.82892704,40.38564301,toni,21,0
12583,-0.831278265,40.39551544,toni,32,1
13062,-0.80654788,40.4006424,toni,33,1
14183,-0.83878696,40.39676285,toni,38,1
16509,-0.81842196,40.38461685,toni,45,1
20536,-0.806370616,40.42097473,toni,56,2
445,-33.66342926,-7.294179916,tons,1,0
19887,-35.23773575,-27.8067646,took,54,2
26317,26.79318047,-20.14746475,took,69,3
404,-18.50219917,36.23922348,topical,0,0
460,-17.75507736,35.83160782,topical,1,0
2226,-18.82297325,36.15494537,topical,4,0
3226,-19.14148712,36.3463974,topical,6,0
12359,-18.99060822,36.11037064,topical,31,1
13212,-18.76584816,35.43493652,topical,34,1
14032,-18.65976906,35.0630722,topical,37,1
15211,-17.03512764,36.88603973,topical,41,1
17455,-19.03432465,36.06396484,topical,47,1
18115,-18.90566063,35.98322296,topical,49,1
21956,-12.62271118,12.01638412,topical,59,3
22432,-18.80529404,35.50555038,topical,60,3
24750,-18.21623421,35.84144592,topical,66,3
26584,-18.80529213,35.50555038,topical,70,3
27057,-18.95422935,36.05437469,topical,71,3
29629,-19.82097816,38.2141304,topical,77,3
31059,-17.98633575,35.79251862,topical,80,3
31517,-18.95979309,36.11777115,topical,81,3
32717,-18.88963318,35.71430206,topical,85,4
33419,-18.91414452,35.99003601,topical,90,4
33656,-18.76703644,35.39903259,topical,91,4
34084,-18.42556763,35.76149368,topical,93,4
27883,9.516933441,12.3081255,tops,73,3
30721,-56.07485199,9.038779259,tops,80,3
23315,-58.59518051,7.950674534,torso,62,3
25512,-13.52753067,-22.26784897,torso,67,3
27333,-58.57696152,8.045497894,torso,72,3
27809,27.59454918,-32.37372589,touched,73,3
5603,-0.978681564,6.218413353,touching,11,0
21570,-1.08751595,6.211866856,touching,58,3
1757,2.268364668,41.15710449,towel,3,0
5598,-49.4303093,5.401304245,towel,11,0
4445,-2.108306885,16.54459572,toxic,9,0
3567,-17.3304615,54.55708694,toxin,7,0
8031,-36.79930878,13.87834454,toxin,16,0
15921,-17.38657379,54.48789215,toxin,44,1
17979,-17.46813774,54.88220978,toxin,49,1
18288,-19.16765785,-44.09641647,toxin,50,2
18669,-17.50506401,8.463932037,toxin,51,2
1240,-26.86925316,20.77683449,traces,2,0
16963,-2.807090998,-31.21936607,traces,46,1
23770,-21.08785439,26.87240982,traces,63,3
28303,-26.90952682,20.96511078,traces,74,3
4497,-33.84698868,2.925918579,tracks,9,0
2506,-33.85058975,-32.74995041,traditionally,5,0
26271,-8.291585922,-24.28333855,traditionally,69,3
4120,0.913111567,-24.43595314,trained,8,0
4816,31.296772,-39.09169388,trained,9,0
4985,1.848832607,-23.69684601,trained,10,0
7466,0.632797956,-22.11211586,trained,15,0
11445,4.574516773,-24.52190781,trained,28,1
18531,0.371698946,-24.437994,trained,50,2
18775,1.02253139,-23.42233849,trained,51,2
21344,-4.84463644,-23.93340874,trained,58,3
22283,0.664501429,-24.46072388,trained,59,3
22688,1.800341487,-24.03193092,trained,60,3
22950,0.535902202,-24.51698494,trained,61,3
24606,0.707264781,-24.04120255,trained,65,3
26840,1.800291419,-24.03193092,trained,70,3
29148,0.3490991,-24.38040543,trained,76,3
29365,2.144666672,-24.60612106,trained,77,3
32093,1.134126425,-24.32262611,trained,82,3
3315,12.14537811,50.59321594,tran,6,0
21082,21.47846985,53.21276093,tran,57,2
16682,23.60814857,25.47171593,trans,45,1
16956,37.63220978,42.26151657,trans,46,1
31786,-12.32225895,-40.55471802,transformed,82,3
17124,-63.75829315,4.112342834,transient,46,1
19657,-23.19286346,-20.27932167,transient,53,2
19923,-16.38585854,4.82506609,transient,54,2
15824,-41.94942856,-18.32157707,translates,43,1
34819,-8.362118721,-11.33988953,translucent,97,4
17992,-8.060749054,-8.319199562,transmission,49,1
18698,21.51457787,18.07110977,transmission,51,2
16987,-58.01285172,10.42529488,transmitted,46,1
16809,-28.61426926,5.520944595,transparency,45,1
28803,-14.47272587,-10.93040371,transparent,75,3
1885,-5.61473608,20.89748192,transplant,4,0
2960,-45.13214111,12.3981266,transplant,6,0
5365,-5.713113308,20.9667778,transplant,11,0
7236,-5.570926189,20.93618202,transplant,15,0
8360,-45.15959549,12.40887737,transplant,17,0
8510,-5.434082031,20.81518364,transplant,18,0
8904,-5.726727962,20.9171505,transplant,19,0
8918,-6.138311863,20.84177971,transplant,20,0
12866,-12.4222374,-40.58539963,transport,32,1
14079,-3.403944731,24.04290581,transport,37,1
24879,-18.64112854,-39.45217896,transports,66,3
10381,11.06222534,14.00728703,transverse,25,1
19141,-7.479376316,9.056668282,trap,52,2
3557,-12.52490139,-33.42498016,trapped,7,0
13232,27.36679459,-32.61909103,trapped,34,1
19085,3.636626482,-9.773874283,trapped,52,2
6793,-7.161873817,2.254161119,traps,14,0
29958,-35.28461075,-10.18130016,traps,78,3
12850,-16.68187141,4.351613998,trauma,32,1
14940,5.355546951,3.164438486,travelling,40,1
15370,-18.82275772,-38.9330864,travelling,42,1
